name,start_time,duration,"data"
"Async Serial",1.07517614,0.00030436,"\n"
"Async Serial",1.07549648,0.00030436,"\n"
"Async Serial",1.07581682,0.00030436,"["
"Async Serial",1.07613716,0.00030436,"M"
"Async Serial",1.07645752,0.00030436,"S"
"Async Serial",1.07677786,0.00030436,"G"
"Async Serial",1.0770982,0.00030436,"]"
"Async Serial",1.07741854,0.00030436," "
"Async Serial",1.07773888,0.00030436,"A"
"Async Serial",1.07805924,0.00030436,"c"
"Async Serial",1.07837958,0.00030436,"t"
"Async Serial",1.07869992,0.00030436,"i"
"Async Serial",1.07902026,0.00030436,"v"
"Async Serial",1.07934062,0.00030436,"i"
"Async Serial",1.07966096,0.00030436,"t"
"Async Serial",1.0799813,0.00030436,"y"
"Async Serial",1.08030164,0.00030436," "
"Async Serial",1.08062198,0.00030436,"f"
"Async Serial",1.08094234,0.00030436,"r"
"Async Serial",1.08126268,0.00030436,"o"
"Async Serial",1.08158302,0.00030436,"m"
"Async Serial",1.08190336,0.00030436,":"
"Async Serial",1.08222372,0.00030436," "
"Async Serial",1.08254406,0.00030436,"e"
"Async Serial",1.0828644,0.00030436,"b"
"Async Serial",1.08318474,0.00030436,"b"
"Async Serial",1.0835051,0.00030436,"2"
"Async Serial",1.08382544,0.00030436,"b"
"Async Serial",1.08414578,0.00030436,"5"
"Async Serial",1.08446612,0.00030436,"d"
"Async Serial",1.08478646,0.00030436,"1"
"Async Serial",1.08510682,0.00030436,"d"
"Async Serial",1.08542716,0.00030436,"f"
"Async Serial",1.0857475,0.00030436,"b"
"Async Serial",1.08606784,0.00030436,"b"
"Async Serial",1.0863882,0.00030436,"b"
"Async Serial",1.08670854,0.00030436,"8"
"Async Serial",1.08702888,0.00030436,"1"
"Async Serial",1.08734922,0.00030436,"7"
"Async Serial",1.08766958,0.00030436,"4"
"Async Serial",1.08798992,0.00030436,"f"
"Async Serial",1.08831026,0.00030436,"5"
"Async Serial",1.0886306,0.00030436,"f"
"Async Serial",1.08895094,0.00030436,"b"
"Async Serial",1.0892713,0.00030436,"1"
"Async Serial",1.08959164,0.00030436,"f"
"Async Serial",1.08991198,0.00030436,"d"
"Async Serial",1.09023232,0.00030436,"1"
"Async Serial",1.09055268,0.00030436,"5"
"Async Serial",1.09087302,0.00030436,"2"
"Async Serial",1.09119336,0.00030436,"3"
"Async Serial",1.0915137,0.00030436,"0"
"Async Serial",1.09183404,0.00030436,"5"
"Async Serial",1.0921544,0.00030436,"4"
"Async Serial",1.09247474,0.00030436,"0"
"Async Serial",1.09279508,0.00030436,"a"
"Async Serial",1.09311542,0.00030436,"e"
"Async Serial",1.09343578,0.00030436,"a"
"Async Serial",1.09375612,0.00030436,"7"
"Async Serial",1.09407646,0.00030436,"7"
"Async Serial",1.0943968,0.00030436,"7"
"Async Serial",1.09471716,0.00030436,"7"
"Async Serial",1.0950375,0.00030436,"2"
"Async Serial",1.09535784,0.00030436,"d"
"Async Serial",1.09567818,0.00030436,"3"
"Async Serial",1.09599852,0.00030436,"a"
"Async Serial",1.09631888,0.00030436,"6"
"Async Serial",1.09663922,0.00030436,"5"
"Async Serial",1.09695956,0.00030436,"4"
"Async Serial",1.0972799,0.00030436,"8"
"Async Serial",1.09760026,0.00030436,"2"
"Async Serial",1.0979206,0.00030436,"d"
"Async Serial",1.09824094,0.00030436,"e"
"Async Serial",1.09856128,0.00030436,"f"
"Async Serial",1.09888164,0.00030436,"3"
"Async Serial",1.09920198,0.00030436,"d"
"Async Serial",1.09952232,0.00030436,"9"
"Async Serial",1.09984266,0.00030436,"7"
"Async Serial",1.100163,0.00030436,"8"
"Async Serial",1.10048336,0.00030436,"f"
"Async Serial",1.1008037,0.00030436,"6"
"Async Serial",1.10112404,0.00030436,"c"
"Async Serial",1.10144438,0.00030436,"a"
"Async Serial",1.10176474,0.00030436,"f"
"Async Serial",1.10208508,0.00030436,"1"
"Async Serial",1.10240542,0.00030436,"5"
"Async Serial",1.10272576,0.00030436,"2"
"Async Serial",1.1030461,0.00030436,"\n"
"Async Serial",1.10336646,0.00030436,"\n"
"Async Serial",1.1036868,0.00030436,"["
"Async Serial",1.10400714,0.00030436,"M"
"Async Serial",1.10432748,0.00030436,"S"
"Async Serial",1.10464784,0.00030436,"G"
"Async Serial",1.10496818,0.00030436,"]"
"Async Serial",1.10528852,0.00030436," "
"Async Serial",1.10560886,0.00030436,"A"
"Async Serial",1.10592922,0.00030436,"c"
"Async Serial",1.10624956,0.00030436,"t"
"Async Serial",1.1065699,0.00030436,"i"
"Async Serial",1.10689024,0.00030436,"v"
"Async Serial",1.10721058,0.00030436,"i"
"Async Serial",1.10753094,0.00030436,"t"
"Async Serial",1.10785128,0.00030436,"y"
"Async Serial",1.10817162,0.00030436," "
"Async Serial",1.10849196,0.00030436,"f"
"Async Serial",1.10881232,0.00030436,"r"
"Async Serial",1.10913266,0.00030436,"o"
"Async Serial",1.109453,0.00030436,"m"
"Async Serial",1.10977334,0.00030436,":"
"Async Serial",1.11009368,0.00030436," "
"Async Serial",1.11041404,0.00030436,"f"
"Async Serial",1.11073438,0.00030436,"7"
"Async Serial",1.11105472,0.00030436,"f"
"Async Serial",1.11137506,0.00030436,"a"
"Async Serial",1.11169542,0.00030436,"b"
"Async Serial",1.11201576,0.00030436,"4"
"Async Serial",1.1123361,0.00030436,"b"
"Async Serial",1.11265644,0.00030436,"5"
"Async Serial",1.1129768,0.00030436,"9"
"Async Serial",1.11329714,0.00030436,"1"
"Async Serial",1.11361748,0.00030436,"7"
"Async Serial",1.11393782,0.00030436,"5"
"Async Serial",1.11425816,0.00030436,"4"
"Async Serial",1.11457852,0.00030436,"a"
"Async Serial",1.11489886,0.00030436,"1"
"Async Serial",1.1152192,0.00030436,"9"
"Async Serial",1.11553954,0.00030436,"0"
"Async Serial",1.1158599,0.00030436,"b"
"Async Serial",1.11618024,0.00030436,"e"
"Async Serial",1.11650058,0.00030436,"3"
"Async Serial",1.11682092,0.00030436,"2"
"Async Serial",1.11714128,0.00030436,"c"
"Async Serial",1.11746162,0.00030436,"b"
"Async Serial",1.11778196,0.00030436,"6"
"Async Serial",1.1181023,0.00030436,"0"
"Async Serial",1.11842264,0.00030436,"7"
"Async Serial",1.118743,0.00030436,"f"
"Async Serial",1.11906334,0.00030436,"2"
"Async Serial",1.11938368,0.00030436,"5"
"Async Serial",1.11970402,0.00030436,"7"
"Async Serial",1.12002438,0.00030436,"f"
"Async Serial",1.12034472,0.00030436,"4"
"Async Serial",1.12066506,0.00030436,"3"
"Async Serial",1.1209854,0.00030436,"6"
"Async Serial",1.12130574,0.00030436,"f"
"Async Serial",1.1216261,0.00030436,"a"
"Async Serial",1.12194644,0.00030436,"3"
"Async Serial",1.12226678,0.00030436,"f"
"Async Serial",1.12258712,0.00030436,"3"
"Async Serial",1.12290748,0.00030436,"2"
"Async Serial",1.12322782,0.00030436,"5"
"Async Serial",1.12354816,0.00030436,"d"
"Async Serial",1.1238685,0.00030436,"7"
"Async Serial",1.12418886,0.00030436,"1"
"Async Serial",1.1245092,0.00030436,"e"
"Async Serial",1.12482954,0.00030436,"d"
"Async Serial",1.12514988,0.00030436,"f"
"Async Serial",1.12547022,0.00030436,"4"
"Async Serial",1.12579058,0.00030436,"1"
"Async Serial",1.12611092,0.00030436,"b"
"Async Serial",1.12643126,0.00030436,"6"
"Async Serial",1.1267516,0.00030436,"1"
"Async Serial",1.12707196,0.00030436,"7"
"Async Serial",1.1273923,0.00030436,"9"
"Async Serial",1.12771264,0.00030436,"c"
"Async Serial",1.12803298,0.00030436,"5"
"Async Serial",1.12835334,0.00030436,"3"
"Async Serial",1.12867368,0.00030436,"3"
"Async Serial",1.12899402,0.00030436,"0"
"Async Serial",1.12931436,0.00030436,"c"
"Async Serial",1.1296347,0.00030436,"d"
"Async Serial",1.12995506,0.00030436,"7"
"Async Serial",1.1302754,0.00030436,"5"
"Async Serial",1.13059574,0.00030436,"a"
"Async Serial",1.13091608,0.00030436,"\n"
"Async Serial",1.13123644,0.00030436,"\n"
"Async Serial",1.13155678,0.00030436,"["
"Async Serial",1.13187712,0.00030436,"M"
"Async Serial",1.13219746,0.00030436,"S"
"Async Serial",1.1325178,0.00030436,"G"
"Async Serial",1.13283816,0.00030436,"]"
"Async Serial",1.1331585,0.00030436," "
"Async Serial",1.13347884,0.00030436,"A"
"Async Serial",1.13379918,0.00030436,"c"
"Async Serial",1.13411954,0.00030436,"t"
"Async Serial",1.13443988,0.00030436,"i"
"Async Serial",1.13476022,0.00030436,"v"
"Async Serial",1.13508056,0.00030436,"i"
"Async Serial",1.13540092,0.00030436,"t"
"Async Serial",1.13572126,0.00030436,"y"
"Async Serial",1.1360416,0.00030436," "
"Async Serial",1.13636194,0.00030436,"f"
"Async Serial",1.13668228,0.00030436,"r"
"Async Serial",1.13700264,0.00030436,"o"
"Async Serial",1.13732298,0.00030436,"m"
"Async Serial",1.13764332,0.00030436,":"
"Async Serial",1.13796366,0.00030436," "
"Async Serial",1.13828402,0.00030436,"4"
"Async Serial",1.13860436,0.00030436,"7"
"Async Serial",1.1389247,0.00030436,"6"
"Async Serial",1.13924504,0.00030436,"b"
"Async Serial",1.13956538,0.00030436,"d"
"Async Serial",1.13988574,0.00030436,"c"
"Async Serial",1.14020608,0.00030436,"a"
"Async Serial",1.14052642,0.00030436,"f"
"Async Serial",1.14084676,0.00030436,"1"
"Async Serial",1.14116712,0.00030436,"6"
"Async Serial",1.14148746,0.00030436,"6"
"Async Serial",1.1418078,0.00030436,"3"
"Async Serial",1.14212814,0.00030436,"8"
"Async Serial",1.14244848,0.00030436,"5"
"Async Serial",1.14276884,0.00030436,"3"
"Async Serial",1.14308918,0.00030436,"7"
"Async Serial",1.14340952,0.00030436,"1"
"Async Serial",1.14372986,0.00030436,"f"
"Async Serial",1.14405022,0.00030436,"4"
"Async Serial",1.14437056,0.00030436,"9"
"Async Serial",1.1446909,0.00030436,"c"
"Async Serial",1.14501124,0.00030436,"5"
"Async Serial",1.1453316,0.00030436,"4"
"Async Serial",1.14565194,0.00030436,"b"
"Async Serial",1.14597228,0.00030436,"a"
"Async Serial",1.14629262,0.00030436,"7"
"Async Serial",1.14661296,0.00030436,"4"
"Async Serial",1.14693332,0.00030436,"d"
"Async Serial",1.14725366,0.00030436,"2"
"Async Serial",1.147574,0.00030436,"7"
"Async Serial",1.14789434,0.00030436,"5"
"Async Serial",1.1482147,0.00030436,"c"
"Async Serial",1.14853504,0.00030436,"f"
"Async Serial",1.14885538,0.00030436,"d"
"Async Serial",1.14917572,0.00030436,"f"
"Async Serial",1.14949608,0.00030436,"a"
"Async Serial",1.14981642,0.00030436,"5"
"Async Serial",1.15013676,0.00030436,"c"
"Async Serial",1.1504571,0.00030436,"7"
"Async Serial",1.15077744,0.00030436,"0"
"Async Serial",1.1510978,0.00030436,"c"
"Async Serial",1.15141814,0.00030436,"2"
"Async Serial",1.15173848,0.00030436,"5"
"Async Serial",1.15205882,0.00030436,"5"
"Async Serial",1.15237918,0.00030436,"e"
"Async Serial",1.15269952,0.00030436,"a"
"Async Serial",1.15301986,0.00030436,"4"
"Async Serial",1.1533402,0.00030436,"5"
"Async Serial",1.15366054,0.00030436,"3"
"Async Serial",1.1539809,0.00030436,"6"
"Async Serial",1.15430124,0.00030436,"3"
"Async Serial",1.15462158,0.00030436,"e"
"Async Serial",1.15494192,0.00030436,"3"
"Async Serial",1.15526228,0.00030436,"7"
"Async Serial",1.15558262,0.00030436,"9"
"Async Serial",1.15590296,0.00030436,"5"
"Async Serial",1.1562233,0.00030436,"c"
"Async Serial",1.15654364,0.00030436,"b"
"Async Serial",1.156864,0.00030436,"c"
"Async Serial",1.15718434,0.00030436,"1"
"Async Serial",1.15750468,0.00030436,"1"
"Async Serial",1.15782502,0.00030436,"a"
"Async Serial",1.15814538,0.00030436,"e"
"Async Serial",1.15846572,0.00030436,"5"
"Async Serial",1.15878606,0.00030436,"\n"
"Async Serial",1.1591064,0.00030436,"\n"
"Async Serial",1.15942676,0.00030436,"["
"Async Serial",1.1597471,0.00030436,"M"
"Async Serial",1.16006744,0.00030436,"S"
"Async Serial",1.16038778,0.00030436,"G"
"Async Serial",1.16070812,0.00030436,"]"
"Async Serial",1.16102848,0.00030436," "
"Async Serial",1.16134882,0.00030436,"A"
"Async Serial",1.16166916,0.00030436,"c"
"Async Serial",1.1619895,0.00030436,"t"
"Async Serial",1.16230986,0.00030436,"i"
"Async Serial",1.1626302,0.00030436,"v"
"Async Serial",1.16295054,0.00030436,"i"
"Async Serial",1.16327088,0.00030436,"t"
"Async Serial",1.16359122,0.00030436,"y"
"Async Serial",1.16391158,0.00030436," "
"Async Serial",1.16423192,0.00030436,"f"
"Async Serial",1.16455226,0.00030436,"r"
"Async Serial",1.1648726,0.00030436,"o"
"Async Serial",1.16519296,0.00030436,"m"
"Async Serial",1.1655133,0.00030436,":"
"Async Serial",1.16583364,0.00030436," "
"Async Serial",1.16615398,0.00030436,"6"
"Async Serial",1.16647434,0.00030436,"3"
"Async Serial",1.16679468,0.00030436,"6"
"Async Serial",1.16711502,0.00030436,"8"
"Async Serial",1.16743536,0.00030436,"1"
"Async Serial",1.1677557,0.00030436,"f"
"Async Serial",1.16807606,0.00030436,"a"
"Async Serial",1.1683964,0.00030436,"3"
"Async Serial",1.16871674,0.00030436,"c"
"Async Serial",1.16903708,0.00030436,"0"
"Async Serial",1.16935744,0.00030436,"3"
"Async Serial",1.16967778,0.00030436,"4"
"Async Serial",1.16999812,0.00030436,"5"
"Async Serial",1.17031846,0.00030436,"1"
"Async Serial",1.17063882,0.00030436,"c"
"Async Serial",1.17095916,0.00030436,"4"
"Async Serial",1.1712795,0.00030436,"9"
"Async Serial",1.17159984,0.00030436,"f"
"Async Serial",1.17192018,0.00030436,"9"
"Async Serial",1.17224054,0.00030436,"f"
"Async Serial",1.17256088,0.00030436,"c"
"Async Serial",1.17288122,0.00030436,"2"
"Async Serial",1.17320156,0.00030436,"a"
"Async Serial",1.17352192,0.00030436,"b"
"Async Serial",1.17384226,0.00030436,"9"
"Async Serial",1.1741626,0.00030436,"b"
"Async Serial",1.17448294,0.00030436,"e"
"Async Serial",1.17480328,0.00030436,"4"
"Async Serial",1.17512364,0.00030436,"3"
"Async Serial",1.17544398,0.00030436,"b"
"Async Serial",1.17576432,0.00030436,"e"
"Async Serial",1.17608466,0.00030436,"a"
"Async Serial",1.17640502,0.00030436,"7"
"Async Serial",1.17672536,0.00030436,"f"
"Async Serial",1.1770457,0.00030436,"0"
"Async Serial",1.17736604,0.00030436,"6"
"Async Serial",1.1776864,0.00030436,"9"
"Async Serial",1.17800674,0.00030436,"0"
"Async Serial",1.17832708,0.00030436,"6"
"Async Serial",1.17864742,0.00030436,"9"
"Async Serial",1.17896776,0.00030436,"c"
"Async Serial",1.17928812,0.00030436,"1"
"Async Serial",1.17960846,0.00030436,"c"
"Async Serial",1.1799288,0.00030436,"4"
"Async Serial",1.18024914,0.00030436,"7"
"Async Serial",1.1805695,0.00030436,"2"
"Async Serial",1.18088984,0.00030436,"f"
"Async Serial",1.18121018,0.00030436,"6"
"Async Serial",1.18153052,0.00030436,"a"
"Async Serial",1.18185086,0.00030436,"4"
"Async Serial",1.18217122,0.00030436,"1"
"Async Serial",1.18249156,0.00030436,"e"
"Async Serial",1.1828119,0.00030436,"3"
"Async Serial",1.18313224,0.00030436,"e"
"Async Serial",1.1834526,0.00030436,"f"
"Async Serial",1.18377294,0.00030436,"3"
"Async Serial",1.18409328,0.00030436,"a"
"Async Serial",1.18441362,0.00030436,"7"
"Async Serial",1.18473398,0.00030436,"6"
"Async Serial",1.18505432,0.00030436,"1"
"Async Serial",1.18537466,0.00030436,"d"
"Async Serial",1.185695,0.00030436,"e"
"Async Serial",1.18601534,0.00030436,"5"
"Async Serial",1.1863357,0.00030436,"0"
"Async Serial",1.18665604,0.00030436,"\n"
"Async Serial",1.18697638,0.00030436,"\n"
"Async Serial",1.18729672,0.00030436,"["
"Async Serial",1.18761708,0.00030436,"M"
"Async Serial",1.18793742,0.00030436,"S"
"Async Serial",1.18825776,0.00030436,"G"
"Async Serial",1.1885781,0.00030436,"]"
"Async Serial",1.18889846,0.00030436," "
"Async Serial",1.1892188,0.00030436,"A"
"Async Serial",1.18953914,0.00030436,"c"
"Async Serial",1.18985948,0.00030436,"t"
"Async Serial",1.19017982,0.00030436,"i"
"Async Serial",1.19050018,0.00030436,"v"
"Async Serial",1.19082052,0.00030436,"i"
"Async Serial",1.19114086,0.00030436,"t"
"Async Serial",1.1914612,0.00030436,"y"
"Async Serial",1.19178156,0.00030436," "
"Async Serial",1.1921019,0.00030436,"f"
"Async Serial",1.19242224,0.00030436,"r"
"Async Serial",1.19274258,0.00030436,"o"
"Async Serial",1.19306292,0.00030436,"m"
"Async Serial",1.19338328,0.00030436,":"
"Async Serial",1.19370362,0.00030436," "
"Async Serial",1.19402396,0.00030436,"3"
"Async Serial",1.1943443,0.00030436,"6"
"Async Serial",1.19466466,0.00030436,"2"
"Async Serial",1.194985,0.00030436,"5"
"Async Serial",1.19530534,0.00030436,"7"
"Async Serial",1.19562568,0.00030436,"a"
"Async Serial",1.19594604,0.00030436,"1"
"Async Serial",1.19626638,0.00030436,"9"
"Async Serial",1.19658672,0.00030436,"9"
"Async Serial",1.19690706,0.00030436,"3"
"Async Serial",1.1972274,0.00030436,"4"
"Async Serial",1.19754776,0.00030436,"b"
"Async Serial",1.1978681,0.00030436,"7"
"Async Serial",1.19818844,0.00030436,"1"
"Async Serial",1.19850878,0.00030436,"c"
"Async Serial",1.19882914,0.00030436,"e"
"Async Serial",1.19914948,0.00030436,"a"
"Async Serial",1.19946982,0.00030436,"7"
"Async Serial",1.19979016,0.00030436,"5"
"Async Serial",1.2001105,0.00030436,"3"
"Async Serial",1.20043086,0.00030436,"d"
"Async Serial",1.2007512,0.00030436,"a"
"Async Serial",1.20107154,0.00030436,"3"
"Async Serial",1.20139188,0.00030436,"d"
"Async Serial",1.20171224,0.00030436,"f"
"Async Serial",1.20203258,0.00030436,"9"
"Async Serial",1.20235292,0.00030436,"b"
"Async Serial",1.20267326,0.00030436,"e"
"Async Serial",1.2029936,0.00030436,"8"
"Async Serial",1.20331396,0.00030436,"a"
"Async Serial",1.2036343,0.00030436,"e"
"Async Serial",1.20395464,0.00030436,"8"
"Async Serial",1.20427498,0.00030436,"c"
"Async Serial",1.20459534,0.00030436,"a"
"Async Serial",1.20491568,0.00030436,"4"
"Async Serial",1.20523602,0.00030436,"9"
"Async Serial",1.20555636,0.00030436,"e"
"Async Serial",1.20587672,0.00030436,"e"
"Async Serial",1.20619706,0.00030436,"8"
"Async Serial",1.2065174,0.00030436,"4"
"Async Serial",1.20683774,0.00030436,"3"
"Async Serial",1.20715808,0.00030436,"b"
"Async Serial",1.20747844,0.00030436,"7"
"Async Serial",1.20779878,0.00030436,"2"
"Async Serial",1.20811912,0.00030436,"b"
"Async Serial",1.20843946,0.00030436,"1"
"Async Serial",1.20875982,0.00030436,"c"
"Async Serial",1.20908016,0.00030436,"5"
"Async Serial",1.2094005,0.00030436,"4"
"Async Serial",1.20972084,0.00030436,"6"
"Async Serial",1.2100412,0.00030436,"8"
"Async Serial",1.21036154,0.00030436,"f"
"Async Serial",1.21068188,0.00030436,"8"
"Async Serial",1.21100222,0.00030436,"f"
"Async Serial",1.21132256,0.00030436,"5"
"Async Serial",1.21164292,0.00030436,"d"
"Async Serial",1.21196326,0.00030436,"a"
"Async Serial",1.2122836,0.00030436,"b"
"Async Serial",1.21260394,0.00030436,"8"
"Async Serial",1.2129243,0.00030436,"a"
"Async Serial",1.21324464,0.00030436,"7"
"Async Serial",1.21356498,0.00030436,"a"
"Async Serial",1.21388532,0.00030436,"d"
"Async Serial",1.21420568,0.00030436,"0"
"Async Serial",1.21452602,0.00030436,"\n"
"Async Serial",1.21484636,0.00030436,"\n"
"Async Serial",1.2151667,0.00030436,"["
"Async Serial",1.21548704,0.00030436,"M"
"Async Serial",1.2158074,0.00030436,"S"
"Async Serial",1.21612774,0.00030436,"G"
"Async Serial",1.21644808,0.00030436,"]"
"Async Serial",1.21676842,0.00030436," "
"Async Serial",1.21708878,0.00030436,"A"
"Async Serial",1.21740912,0.00030436,"c"
"Async Serial",1.21772946,0.00030436,"t"
"Async Serial",1.2180498,0.00030436,"i"
"Async Serial",1.21837014,0.00030436,"v"
"Async Serial",1.2186905,0.00030436,"i"
"Async Serial",1.21901084,0.00030436,"t"
"Async Serial",1.21933118,0.00030436,"y"
"Async Serial",1.21965152,0.00030436," "
"Async Serial",1.21997188,0.00030436,"f"
"Async Serial",1.22029222,0.00030436,"r"
"Async Serial",1.22061256,0.00030436,"o"
"Async Serial",1.2209329,0.00030436,"m"
"Async Serial",1.22125326,0.00030436,":"
"Async Serial",1.2215736,0.00030436," "
"Async Serial",1.22189394,0.00030436,"3"
"Async Serial",1.22221428,0.00030436,"6"
"Async Serial",1.22253462,0.00030436,"2"
"Async Serial",1.22285498,0.00030436,"5"
"Async Serial",1.22317532,0.00030436,"7"
"Async Serial",1.22349566,0.00030436,"a"
"Async Serial",1.223816,0.00030436,"1"
"Async Serial",1.22413636,0.00030436,"9"
"Async Serial",1.2244567,0.00030436,"9"
"Async Serial",1.22477704,0.00030436,"3"
"Async Serial",1.22509738,0.00030436,"4"
"Async Serial",1.22541772,0.00030436,"b"
"Async Serial",1.22573808,0.00030436,"7"
"Async Serial",1.22605842,0.00030436,"1"
"Async Serial",1.22637876,0.00030436,"c"
"Async Serial",1.2266991,0.00030436,"e"
"Async Serial",1.22701946,0.00030436,"a"
"Async Serial",1.2273398,0.00030436,"7"
"Async Serial",1.22766014,0.00030436,"5"
"Async Serial",1.22798048,0.00030436,"3"
"Async Serial",1.22830084,0.00030436,"d"
"Async Serial",1.22862118,0.00030436,"a"
"Async Serial",1.22894152,0.00030436,"3"
"Async Serial",1.22926186,0.00030436,"d"
"Async Serial",1.2295822,0.00030436,"f"
"Async Serial",1.22990256,0.00030436,"9"
"Async Serial",1.2302229,0.00030436,"b"
"Async Serial",1.23054324,0.00030436,"e"
"Async Serial",1.23086358,0.00030436,"8"
"Async Serial",1.23118394,0.00030436,"a"
"Async Serial",1.23150428,0.00030436,"e"
"Async Serial",1.23182462,0.00030436,"8"
"Async Serial",1.23214496,0.00030436,"c"
"Async Serial",1.23246532,0.00030436,"a"
"Async Serial",1.23278566,0.00030436,"4"
"Async Serial",1.233106,0.00030436,"9"
"Async Serial",1.23342634,0.00030436,"e"
"Async Serial",1.23374668,0.00030436,"e"
"Async Serial",1.23406704,0.00030436,"8"
"Async Serial",1.23438738,0.00030436,"4"
"Async Serial",1.23470772,0.00030436,"3"
"Async Serial",1.23502806,0.00030436,"b"
"Async Serial",1.23534842,0.00030436,"7"
"Async Serial",1.23566876,0.00030436,"2"
"Async Serial",1.2359891,0.00030436,"b"
"Async Serial",1.23630944,0.00030436,"1"
"Async Serial",1.23662978,0.00030436,"c"
"Async Serial",1.23695014,0.00030436,"5"
"Async Serial",1.23727048,0.00030436,"4"
"Async Serial",1.23759082,0.00030436,"6"
"Async Serial",1.23791116,0.00030436,"8"
"Async Serial",1.23823152,0.00030436,"f"
"Async Serial",1.23855186,0.00030436,"8"
"Async Serial",1.2388722,0.00030436,"f"
"Async Serial",1.23919254,0.00030436,"5"
"Async Serial",1.2395129,0.00030436,"d"
"Async Serial",1.23983324,0.00030436,"a"
"Async Serial",1.24015358,0.00030436,"b"
"Async Serial",1.24047392,0.00030436,"8"
"Async Serial",1.24079426,0.00030436,"a"
"Async Serial",1.24111462,0.00030436,"7"
"Async Serial",1.24143496,0.00030436,"a"
"Async Serial",1.2417553,0.00030436,"d"
"Async Serial",1.24207564,0.00030436,"0"
"Async Serial",1.242396,0.00030436,"\n"
"Async Serial",1.24271634,0.00030436,"\n"
"Async Serial",1.24303668,0.00030436,"["
"Async Serial",1.24335702,0.00030436,"M"
"Async Serial",1.24367736,0.00030436,"S"
"Async Serial",1.24399772,0.00030436,"G"
"Async Serial",1.24431806,0.00030436,"]"
"Async Serial",1.2446384,0.00030436," "
"Async Serial",1.24495874,0.00030436,"A"
"Async Serial",1.2452791,0.00030436,"c"
"Async Serial",1.24559944,0.00030436,"t"
"Async Serial",1.24591978,0.00030436,"i"
"Async Serial",1.24624012,0.00030436,"v"
"Async Serial",1.24656048,0.00030436,"i"
"Async Serial",1.24688082,0.00030436,"t"
"Async Serial",1.24720116,0.00030436,"y"
"Async Serial",1.2475215,0.00030436," "
"Async Serial",1.24784184,0.00030436,"f"
"Async Serial",1.2481622,0.00030436,"r"
"Async Serial",1.24848254,0.00030436,"o"
"Async Serial",1.24880288,0.00030436,"m"
"Async Serial",1.24912322,0.00030436,":"
"Async Serial",1.24944358,0.00030436," "
"Async Serial",1.24976392,0.00030436,"H"
"Async Serial",1.25008426,0.00030436,"T"
"Async Serial",1.2504046,0.00030436,"B"
"Async Serial",1.25072496,0.00030436,"{"
"Async Serial",1.2510453,0.00030436,"d"
"Async Serial",1.25136564,0.00030436,"3"
"Async Serial",1.25168598,0.00030436,"8"
"Async Serial",1.25200632,0.00030436,"u"
"Async Serial",1.25232668,0.00030436,"9"
"Async Serial",1.25264702,0.00030436,"9"
"Async Serial",1.25296736,0.00030436,"1"
"Async Serial",1.2532877,0.00030436,"n"
"Async Serial",1.25360806,0.00030436,"9"
"Async Serial",1.2539284,0.00030436,"_"
"Async Serial",1.25424874,0.00030436,"1"
"Async Serial",1.25456908,0.00030436,"n"
"Async Serial",1.25488944,0.00030436,"7"
"Async Serial",1.25520978,0.00030436,"3"
"Async Serial",1.25553012,0.00030436,"2"
"Async Serial",1.25585046,0.00030436,"f"
"Async Serial",1.25617082,0.00030436,"4"
"Async Serial",1.25649116,0.00030436,"c"
"Async Serial",1.2568115,0.00030436,"3"
"Async Serial",1.25713184,0.00030436,"5"
"Async Serial",1.2574522,0.00030436,"_"
"Async Serial",1.25777254,0.00030436,"c"
"Async Serial",1.25809288,0.00030436,"4"
"Async Serial",1.25841322,0.00030436,"n"
"Async Serial",1.25873358,0.00030436,"_"
"Async Serial",1.25905392,0.00030436,"8"
"Async Serial",1.25937426,0.00030436,"3"
"Async Serial",1.2596946,0.00030436,"_"
"Async Serial",1.26001496,0.00030436,"f"
"Async Serial",1.2603353,0.00030436,"0"
"Async Serial",1.26065564,0.00030436,"u"
"Async Serial",1.26097598,0.00030436,"n"
"Async Serial",1.26129634,0.00030436,"d"
"Async Serial",1.26161668,0.00030436,"_"
"Async Serial",1.26193702,0.00030436,"1"
"Async Serial",1.26225736,0.00030436,"n"
"Async Serial",1.26257772,0.00030436,"_"
"Async Serial",1.26289806,0.00030436,"4"
"Async Serial",1.2632184,0.00030436,"1"
"Async Serial",1.26353874,0.00030436,"m"
"Async Serial",1.2638591,0.00030436,"0"
"Async Serial",1.26417944,0.00030436,"5"
"Async Serial",1.26449978,0.00030436,"7"
"Async Serial",1.26482012,0.00030436,"_"
"Async Serial",1.26514048,0.00030436,"3"
"Async Serial",1.26546082,0.00030436,"v"
"Async Serial",1.26578116,0.00030436,"3"
"Async Serial",1.2661015,0.00030436,"2"
"Async Serial",1.26642186,0.00030436,"y"
"Async Serial",1.2667422,0.00030436,"_"
"Async Serial",1.26706254,0.00030436,"3"
"Async Serial",1.26738288,0.00030436,"m"
"Async Serial",1.26770324,0.00030436,"8"
"Async Serial",1.26802358,0.00030436,"3"
"Async Serial",1.26834392,0.00030436,"d"
"Async Serial",1.26866426,0.00030436,"d"
"Async Serial",1.26898462,0.00030436,"3"
"Async Serial",1.26930496,0.00030436,"d"
"Async Serial",1.2696253,0.00030436,"_"
"Async Serial",1.26994564,0.00030436,"d"
"Async Serial",1.270266,0.00030436,"3"
